lat,lng,name,address,city,operator_type,amenity,geometry,altitude,coordinates,osm_id,osm_type,completeness,is_in_health_zone,speciality,operator,water_source,changeset_id,insurance,staff_doctors,contact_number,uuid,electricity,opening_hours,operational_status,source,is_in_health_area,health_amenity_type,changeset_version,emergency,changeset_timestamp,addr_housenumber,addr_postcode,staff_nurses,changeset_user,wheelchair,beds,url,dispensing,healthcare
,,Uyawan Healthcare Center,,,,clinic,Polygon,,"124.68406737510588,11.284526026244265,124.68413199957934,11.284551758687002,124.68414297987249,11.284525020415884,124.68407843921807,11.28449937179218,124.68406737510588,11.284526026244265",553165214,way,9,,,,,55449106,,,,8665b75a28f845adb84e450850bb2204,,,,,,,1,,2018-01-15T03:46:26,,,,dvd_ryan,,,,,
14.54832429,121.0093647,Galang,,,,dentist,Point,,,5549843327,node,9,,,,,79020708,,,,36a45b7790894edfaabe0ef7fac26aa4,,,,,,,3,,2019-12-30T15:58:21,,,,Rally,,,,,
14.13626884,121.1355152,Mercury Drug,Maharlika Highway,Santo Tomas,,pharmacy,Point,,,4334684198,node,28,,,Southern Luzon Drug Corporation,,65734725,,,,0d652b057ab54a43a6b5656dd0bee0fd,,Mo-Su 06:00-22:00,,,,,3,,2018-12-24T09:29:25,79,4234,,ianlopez1115,,,,,
14.38079963,121.0451819,Tensuan Dental Clinic,,,,dentist,Point,,,5335255731,node,9,,,,,55385543,,,,3efb799a7f694151bed7f9c4ce92a1c7,,,,,,,1,,2018-01-12T16:57:33,,,,TagaSanPedroAko,,,,,
10.34715726,123.9150873,,,,,pharmacy,Point,,,5281338483,node,6,,,,,54586277,,,,bd548193e55b46fdb1f8cf64e1426028,,,,,,,1,,2017-12-13T06:10:01,,,,GOwin,,,,,
7.058648474,125.5693941,Rose Pharmacy,,,,pharmacy,Point,,,1251219265,node,12,,,,,73964151,,,,47f56eb1730e45faacecc6c611b1c48f,,,,,,,3,,2019-09-01T07:00:15,,,,Timothy Smith,,,,,pharmacy
,,Uy Medical Clinic,,,,hospital,Polygon,,"123.88539119333308,10.29710388569643,123.88552999764966,10.297154763848681,123.885681542459,10.296886123851976,123.88554793492244,10.296816889331751,123.88539119333308,10.29710388569643",286883114,way,9,,,,,60995433,,,,b3a124eabb6f4d65b825cbef12d38123,,,,,,,5,,2018-07-23T18:08:08,,,,Rally,,,,,
,,Brgy. Health Center,,,,clinic,Polygon,,"121.12276091816284,16.30552776126683,121.12281045521058,16.305582159818442,121.12286007607736,16.30554301633063,121.12280869501092,16.305487025217417,121.12276091816284,16.30552776126683",369241375,way,9,,,,,33813518,,,,97631095bbab448cace5151d9821c326,,,,,,,1,,2015-09-05T12:09:59,,,,aRchUIZ,,,,,
,,Mercury Drug,Maharlika Highway,Calamba,,pharmacy,Polygon,,"121.13609334098868,14.185920552470748,121.13640045392094,14.185925833069746,121.13640338758705,14.185817538880741,121.13640581833897,14.185722320460712,121.13630934263347,14.18572366156522,121.13609334098868,14.185920552470748",561281835,way,21,,,,,77707306,,,,ae9389a33a9f491da385e0bf095a30ce,,,,,,,3,,2019-11-29T05:34:34,,4027,,haroldjohn,,,,,pharmacy
,,Miranda Family Hospital,Surigao Wharf Road,Surigao,,hospital,Polygon,,"125.485343455605,9.781776934875921,125.48556205563978,9.782226288705033,125.48584762708089,9.782109947888983,125.48584092155835,9.782046580701007,125.48610117965188,9.782004252089962,125.48606094651666,9.781704263775396,125.48578199677905,9.781721446676897,125.48577252522847,9.781632849960346,125.48573103480777,9.781632849960346,125.48572298818073,9.781585324569363,125.485343455605,9.781776934875921",306650524,way,18,,,,,29401421,,,,5149f56654bf43fe814a174f9e8defea,,,,,,,2,,2015-03-11T09:48:43,,8400,,schadow1,,,,,
14.95469723,120.9003115,TGP,,Baliuag,,pharmacy,Point,,,4717618391,node,18,,,,,63294186,,,,1d139f5a1b014e4da74109d132ff1b2f,,,,,,,3,,2018-10-08T03:04:57,,3006,,GOwin,,,,,pharmacy
11.58488423,122.7520969,Mercury Drug,Burgos Street,Roxas City,,pharmacy,Point,,,5246618924,node,21,,,,,54064429,,,,71c2c2c249e64ef290e14afd518b0d13,,,,,,,1,,2017-11-25T04:28:01,,5800,,paularadaxyz,,,,,pharmacy
14.30168042,120.9543605,Hemotek Renal Center,,,,clinic,Point,,,4487857789,node,9,,,,,62242538,,,,77123b39b27e468caa6044642201c3e6,,,,,,,2,,2018-09-03T11:15:25,,,,DearPaulPH,,,,,
7.074424724,125.6244945,,,,,pharmacy,Point,,,1233574708,node,9,,,,,7802327,,,,dacc0275718c4e63abe5b2175de19747,,,,,,,2,,2011-04-08T10:39:16,,,,murlwe,,,,Farmacia Sta. Ana,
6.117809598,125.1797319,Mercury Drug,,,,pharmacy,Point,,,2725009731,node,12,,,,,77492978,,,,4dac4d4f2d8d41f080e2c44618fcda0b,,,,,,,3,,2019-11-24T21:13:53,,,,wvdp,,,,,pharmacy
18.18797908,120.5770182,Laoag City General Hospital,Airport Avenue,Laoag,,hospital,Point,,,1231039427,node,18,,,,,39014927,,,,22127169ba054f6ba0ef7820749c62ae,,24-Jul,,,,,2,,2016-05-01T11:36:47,,,,Ian Acantilado,,,,,
10.31495047,123.8915108,Mercury Drugstore,,,,pharmacy,Point,,,2402982889,node,9,,,,,61145368,,,,5ffe8f4fc3fa44e3a58649cb6fff5545,,,,,,,3,,2018-07-28T15:32:30,,,,Rally,,,,,
7.904943337,125.0846054,"Medidas Medical Center, Inc.",Kanlaon Street,,,hospital,Point,,,6123357390,node,15,,,,,65395533,,,,3f8c8ec1684345b49974f728b3b65849,,,,,,,2,,2018-12-12T04:00:04,,8709,,XaintXinner,,,,,
10.58912168,122.1406616,Crismille pharmacy,,,,pharmacy,Point,,,4728770814,node,9,,,,,46755569,,,,09ac94b71b3941839300dcde0e8f5224,,,,,,,1,,2017-03-11T06:48:11,,,,Mcarian,,,,,
16.41351576,120.5944361,Dennis Anthony's Pharmacy,Harrison Road,Baguio,,pharmacy,Point,,,2015104130,node,25,,,,,78153431,,,,050bff58c11b48a19c4d458e08fb30f8,,,,,,,4,,2019-12-09T13:36:05,,2600,,wvdp,,,,no,pharmacy
10.29617308,123.8988586,Generika Drugstore,,,,pharmacy,Point,,,3564264056,node,9,,,,,31645064,,,,1036f1a3e1a044e98b525bc44841e5bc,,,,,,,1,,2015-06-01T19:28:56,,,,Karta,,,,,
14.87779603,120.2344113,Botika Ng Bayan,,,,pharmacy,Point,,,2755606082,node,9,,,,,56231414,,,,fba11d20e5e145ad991fae5684e4dddf,,,,,,,4,,2018-02-10T01:19:00,,,,GOwin,,,,,
,,Rodriguez Medical Hospital,,,,hospital,Polygon,,"120.65067209868192,14.99921888051071,120.6508612782365,14.999533369517764,120.65117476141523,14.999366737282685,120.65098206146126,14.999029952413167,120.65083018137574,14.999113519987816,120.65067209868192,14.99921888051071",101527136,way,12,,,,,82924800,,,,76f8aa7a8a694cceb9fa4312a7da0533,,,,,,,3,yes,2020-04-01T13:02:19,,,,Rally,,,,,
14.85784325,120.8175731,Savemore Pharmacy,,,,pharmacy,Point,,,3048216278,node,9,,,,,25570744,,,,6eac4421dcf74f88bb1f9b96bd95115d,,,,,,,3,,2014-09-21T02:52:37,,,,ravcvc,,,,,
,,Pharmacia Supremo,,Naval,,pharmacy,Polygon,,"124.39261477162256,11.560896484614261,124.39268853237047,11.560929341674694,124.39273287263825,11.560830770493368,124.39265902807131,11.56080059564195,124.39261477162256,11.560896484614261",340785175,way,15,,,,,41607643,,,,b74a1582ca3d4425a2c0df8afba48ee3,,,,,,,2,,2016-08-22T06:51:45,,6543,,schadow1,,,,,
,,Rural Health Unit Building,,,,doctors,Polygon,,"122.48072093029288,10.88045827885415,122.48081053283778,10.880578642983721,122.48092058722642,10.880499769274849,122.48083098468152,10.880379321326245,122.48072093029288,10.88045827885415",246805549,way,12,,,,,56969124,,,,cd0a678105a14107b685e3a4e0a17fbb,,,,,,,4,,2018-03-07T13:40:30,,,,GOwin,,,,,doctor
14.27123466,121.123245,Mercury Drug,National Highway,Cabuyao,,pharmacy,Point,,,4327957702,node,21,,,,,41126862,,,,509d534e0cd043a4865c1d61321df55a,,,,,,,1,,2016-07-30T12:42:00,,4025,,ianlopez1115,,,,yes,
,,Sanver Medical Clinic,,,,clinic,Polygon,,"120.97069726897922,14.659312338799992,120.97080388678762,14.659350644097486,120.97082199169847,14.659303370163599,120.9707154577091,14.659265064866077,120.97069726897922,14.659312338799992",462683528,way,9,,,,,49495559,,,,1792a6b1793749d2a1271cdf0540a55d,,,,,,,2,,2017-06-13T10:39:54,,,,irenepicache,,,,,
,,Iligan Medical Center Hospital,,,,hospital,Polygon,,"124.24886773058677,8.230881185850507,124.24898759180212,8.230978583565388,124.24912027732938,8.230779429545976,124.24936846548235,8.230940445905958,124.24937693120455,8.231097187495294,124.24952679963332,8.231084447002473,124.2494967924199,8.230859979635483,124.24907744580418,8.230593183657476,124.24886773058677,8.230881185850507",296139090,way,9,,,,,24569640,,,,96fd1febc8f14a48ad024199b952d54c,,,,,,,1,,2014-08-06T07:20:47,,,,MRDP,,,,,
15.22518099,120.70602,"DSWD REGIONAL REHABILITATION CENTER FOR YOUTH AYALA, MAGALANG, PAMPANGA",,,,hospital,Point,,,4558943030,node,9,,,,,44478579,,,,86dde1f800974e739398317ab3601edd,,,,,,,1,,2016-12-17T20:46:09,,,,sylwinn fred gerardo,,,,,
14.55862087,121.0834156,Mercury Drug,Market Avenue,,,pharmacy,Point,,,4216936390,node,15,,,,,66359914,,,,db842fe6d851467e88f415768c7d16ad,,Mo-Su 06:00-21:00,,,,,3,,2019-01-16T11:35:07,,,,GOwin,,,,,
11.71009336,125.0173238,Rural Health Unit,,,,hospital,Point,,,6072025135,node,12,,,,,64636929,,,,784bff9cc20c4d568593109606900383,,,,,,,1,,2018-11-19T03:05:43,,,,dianarizz,,,,,hospital
6.946322087,124.8869709,Mercury Drug,,,,pharmacy,Point,,,4694613690,node,9,,,,,61761308,,,,db26586afa3f4116a59ff6326fd93e87,,,,,,,2,,2018-08-18T03:11:39,,,,GOwin,,,,,
7.673096124,126.0867381,AACUACOR,,,,clinic,Point,,,4576708791,node,9,,,,,44723369,,,,c2003afd74ef4b09a9aa321abaa502bf,,,,,,,1,,2016-12-28T07:08:14,,,,Dunjie Cabrera,,,,,
15.14768745,120.766488,Arayat Doctors Hospital,Jose Abad Santos Avenue,,,hospital,Point,,,4233959492,node,12,,,,,39909893,,,,be7f8d0bbb5b410abc724eb2b593956f,,,,,,,1,,2016-06-09T14:29:39,,,,Ryandave,,,,,
,,Divine Shepard Hospital,,,,hospital,Polygon,,"120.58123683188768,15.160958347260703,120.58152659428038,15.161310387193993,120.58177327369077,15.161155070528167,120.58190201972354,15.161020457163204,120.58212732528085,15.160751230433277,120.5820200369202,15.160564816906685,120.58185918819828,15.16054402978682,120.58176254485471,15.160606223508381,120.5815684199772,15.160723570152811,120.58123683188768,15.160958347260703",105813756,way,9,,,,,12557689,,,,907f8636310f44f4be1212c8fcf56863,,,,,,,2,,2012-07-31T07:40:28,,,,ianlopez1115,,,,,
9.729428681,123.339374,,,,,clinic,Point,,,6276199483,node,9,,,,,67157589,,,,4c4dbc40300a4b96b04463e052d6aa7c,,,,,,,1,,2019-02-13T10:10:06,,,,droki,,,,,clinic
12.57713267,122.2691916,Shannen Amber Pharmacy,,Romblon,,pharmacy,Point,,,1762799945,node,21,,,,,81707798,,,,f8844fe8acf0447ab644edb769459ec9,,,,,,,2,,2020-03-03T04:32:37,,5500,,the_schemer,,,,no,pharmacy
14.61800707,121.0999497,Mercury Drug,,,,pharmacy,Point,,,4217180089,node,18,,,,,71053389,,,,59821eb0710c4e5494367859eb8d14fc,,Mo-Su 10:00-21:30,,,,,5,,2019-06-08T15:24:00,,,,noizde,,,,yes,pharmacy
7.055926954,125.5747582,EVERYDAY Enterprice,McArthur Highway,,,pharmacy,Point,,,6935198485,node,12,,,,,76455958,,,,d9b83df904dc4c51953e48b238e9e19e,,,,,,,1,,2019-10-31T15:05:45,,,,mamertx,,,,,
9.788607599,125.4927542,Cruzado Dental Clinic,,,,dentist,Point,,,4368992176,node,9,,,,,41729078,,,,0a22b733cd3b4623849bad1bc557a6a2,,,,,,,1,,2016-08-27T06:59:42,,,,ampak,,,,,
7.276524564,124.4238623,TGP,,,,pharmacy,Point,,,2670220564,node,12,,,,,63294186,,,,c76685ad71534466842c10ff5a932f71,,,,,,,2,,2018-10-08T03:04:45,,,,GOwin,,,,,pharmacy
16.41709249,120.5956462,Mercury Drug,,,,pharmacy,Point,,,1793099966,node,12,,,,,50405678,,,,98cda5aaca99473089ca0a6df113d026,,,,,,,2,,2017-07-19T13:36:40,,,,notasurveyor,,,,no,
,,Our Health Center,National Highway,Cabuyao,,clinic,Polygon,,"121.13525397720485,14.232021355201198,121.13560216146271,14.23221606681193,121.13570936600428,14.232086231131774,121.13532094861125,14.23186553562121,121.13525397720485,14.232021355201198",365035860,way,21,,,,,52260067,,,,45e9bb01b5244fa0bdd10f4ab16ba87d,,,,,,,3,,2017-09-21T23:44:58,Banlic,4025,,rjamz26,,,,,
,,Plaridel County Hospital,,,,hospital,Polygon,,"120.86435614723587,14.879893771656441,120.86438883665829,14.880329379164351,120.8645437342289,14.880318482690228,120.86451104480653,14.879882959001321,120.86435614723587,14.879893771656441",559634072,way,9,,,,,56170226,,,,44cc461f28c64292a4d92a78816a4cbd,,,,,,,1,,2018-02-08T05:55:31,,,,GOwin,,,,,
14.57620602,121.0349259,Aceron Drugstore,,,,pharmacy,Point,,,6534482778,node,9,,,,,80556638,,,,3b68160518694a3582b4807a789d978f,,,,,,,2,,2020-02-04T22:33:02,,,,Rally,,,,,
7.090468693,125.6249513,San Antonio Health Center,,,,clinic,Point,,,1352508730,node,9,,,,,51602277,,,,cbc96242b6734b6abdd61e342173df8b,,,,,,,4,,2017-08-31T07:03:27,,,,GOwin,,,,,
13.62509445,123.1868658,Generica Drug Store,,,,pharmacy,Point,,,4902800221,node,9,,,,,49348514,,,,e5a9be81ec804f87b9fae225bb7b93cd,,,,,,,1,,2017-06-07T21:10:07,,,,Sammy Samar,,,,,
7.067858928,125.6105692,Generika Drugstore,,,,pharmacy,Point,,,427496611,node,9,,,,,64151681,,,,bf94633c7eda409ab812ba96cd745231,,,,,,,4,,2018-11-03T20:49:39,,,,altair_924,,,,,
8.975243138,125.412445,Generika Drugstore,,,,pharmacy,Point,,,4710924591,node,9,,,,,46482642,,,,d832acded63e44cd9cdd5781f25be640,,,,,,,1,,2017-03-01T01:45:57,,,,VnZBEU,,,,,
,,Clinica Gatchalian Hospital,,,,hospital,Polygon,,"124.6093469830846,11.011049922859115,124.60940356093101,11.011242036079835,124.60973975906734,11.011146566202683,124.60968309740184,11.010954452981963,124.60954479599951,11.010993764107837,124.6093469830846,11.011049922859115",103006685,way,9,,,,,18901141,,,,5e23d0f189714ec4a92743d037a23cf8,,,,,,,3,,2013-11-14T19:30:19,,,,niubii,,,,,
11.17551468,123.0539163,,,,,clinic,Point,,,4196852282,node,6,,,,,39446699,,,,775aa9e875fd46a29eb431e6e2ad6102,,,,,,,1,,2016-05-20T09:57:52,,,,PaulKnight,,,,,
,,Municipal Health Office,,,,,Polygon,,"123.59890084416656,9.877227198368814,123.5990063723275,9.877488127014601,123.59913084358965,9.877439344338143,123.59905993268876,9.877263492009547,123.5990801330754,9.877255445382502,123.59904585109143,9.877170369065283,123.59890084416656,9.877227198368814",669381518,way,9,,,,,67056042,,,,a0120a9c21fa4256a67fb980daadb7e3,,,,,,,2,,2019-02-09T18:21:32,,,,Rally,,,,,clinic
8.374876666,124.50461,Tuburan Health Center,Centro Tuburan,,,clinic,Point,,,4322571389,node,12,,,,,41051766,,,,3fcb9571be67427cbc41ce0b65e35ae5,,,,,,,1,,2016-07-27T01:59:51,,,,dennislyn,,,,,
14.62117099,121.1020559,Dental Clinic,Gil Fernando Avenue,Marikina,,dentist,Point,,,696288875,node,18,,,,,6181112,,,,2608cca02fa34887b356258a4990eb76,,,,rally & andre,,,2,,2010-10-26T10:44:56,,,,maning,,,,,
13.96481575,121.5288045,MMC Laboratory,,,,clinic,Point,,,4424483189,node,9,,,,,42532517,,,,4899b1b38dce4ad2a068b2c434f44764,,,,,,,1,,2016-09-30T03:14:35,,,,Rico FanFan,,,,,
7.109511287,125.6132695,Tgp milan,,,,pharmacy,Point,,,4610886889,node,9,,,,,73607761,,,,5535b798773040cd8b55de54d204cd0a,,,,,,,2,,2019-08-22T07:16:37,,,,Timmy_Tesseract,,,,,
7.223612543,124.2488702,Farmacia De Belinda,,,,pharmacy,Point,,,1418037242,node,12,,,,,28179027,,,,8b4004db353c49ef9f6259ccdc905ea7,,,,,,,2,,2015-01-16T05:24:01,,,,ynakristina,,,,yes,
,,San Pablo Doctors Hospital,Apolinario Mabini,San Pablo,private,hospital,Polygon,,"121.32385048664634,14.073259643372637,121.32428584269718,14.073299792688857,121.32437536142305,14.073291326966654,121.3243297638698,14.07301723873286,121.32424485519067,14.072726470511782,121.32397118605206,14.072815151047365,121.32399121880064,14.07297767614989,121.3239953259332,14.073051269259764,121.32396867148111,14.073102482688142,121.32385048664634,14.073259643372637",135171421,way,34,,,,,79874907,,,,995ae9f8e47c45c19f434b6588e110b8,,,,Bing,,,7,,2020-01-21T19:43:47,55,4000,,maxolasersquad,limited,,,,hospital
,,Mandasig Health Center,,,,clinic,Polygon,,"120.81242598230534,15.086419339624115,120.81266604001223,15.086687728163724,120.81295588622396,15.08644356332428,120.81274265060728,15.086220520880829,120.81242598230534,15.086419339624115",241596071,way,12,,,,,18294351,,,,8a8e8daf838944f1a68b88c798954ae2,,,,MHO_Candaba,,,1,,2013-10-11T09:46:07,,,,feyeandal,,,,,
14.56006893,121.0148561,Mercury Drug,Amorsolo Street,Makati,,pharmacy,Point,,,255060764,node,28,,,,,82808330,,,,0be9b480c06243368a60d73da7979395,,24-Jul,,jklinc,,,11,,2020-03-30T07:17:39,,1200,,GOwin,,,,,pharmacy
14.55307088,121.0437295,Tomatis,,,,clinic,Point,,,3233877664,node,9,,,,,27451541,,,,7b0b903fbcfb47b4ada8927132aab7fa,,,,,,,1,,2014-12-14T08:00:20,,,,ShawPao,,,,,
7.101837739,125.5816294,MMJS Pharmacy,,,,pharmacy,Point,,,7034631688,node,9,,,,,77962679,,,,fbeacedce151412abcdf3e87df4b6562,,,,,,,1,,2019-12-04T22:50:30,,,,mamertx,,,,,
13.88202024,120.9157981,Saint Magdalene,,,,clinic,Point,,,6911631209,node,12,,,,,76140040,,,,943e7e7116c04892b85547d91e10a26a,,,,,,,1,,2019-10-24T08:20:48,,,,kenneth0724,,,,,clinic
14.60507774,121.0223814,The Generics Pharmacy (TGP),,,,pharmacy,Point,,,5868381611,node,15,,,,,71866865,,,,2ff5fabb9ea44d84b31abb777f1a0bd0,,,,,,,4,,2019-07-03T16:24:33,,,,wildxlife,,,,yes,pharmacy
14.84974474,120.8243757,Mercury Drug - Sumapa,MacArthur Highway,Malolos,,pharmacy,Point,,,3534904139,node,18,,,,,31361920,,,,5e8ef021ab02412f9a2e847ad581a2ba,,,,,,,1,,2015-05-22T06:13:06,,3000,,ravcvc,,,,,
14.34623568,121.0633795,Mercury Drug,,,,pharmacy,Point,,,378662106,node,18,,,Mercury Drug,,78426672,,,,462212a02c4d44fb8e301f520003152a,,,,,,,5,,2019-12-15T10:54:10,,,,TagaSanPedroAko,,,,yes,pharmacy
7.448854062,125.8046894,Jalee Pharmacy Quezon,,,,hospital,Point,,,3361552956,node,9,,,,,28976070,,,,09e0d9913ea14a7d9288e3474409b5f5,,,,,,,2,,2015-02-20T12:12:11,,,,cocoyblues,,,,,
14.07355293,121.3263268,J. Sumaya Dental Clinic,Arsenio Escudero,San Pablo,,dentist,Point,,,2483244523,node,21,,,,,79874907,,,,1111348ba66146489032f1e0e5831323,,,,,,,2,,2020-01-21T19:43:47,,4000,,maxolasersquad,,,,,dentist
11.01379969,124.6048261,Ormoc City Medical Society Clubhouse,,,,doctors,Point,,,948650440,node,9,,,,,18885480,,,,2441dedd532c42cfb3b747d72a7dd12a,,,,,,,2,,2013-11-13T23:21:40,,,,ikonor,,,,,
,,Cadiz District Hospital,,,,hospital,Polygon,,"123.2631102360092,10.941716747645529,123.26311057128532,10.941764440674575,123.26317276500686,10.942027632434218,123.26330167867764,10.94237682252043,123.26356755264635,10.942955090020376,123.26388338275791,10.942841682870437,123.26416803218967,10.942762892980625,123.2639792717302,10.942122180302022,123.26403685540504,10.942108769256947,123.26397097364605,10.941904418457568,123.26409401998467,10.941867035169423,123.26411162198133,10.941837949965418,123.26412067443675,10.941808864761413,123.26411363363809,10.941769134540351,123.26404766806013,10.941675424862893,123.26368649185235,10.941093050230393,123.26366536945636,10.941059857893805,123.26364818655486,10.941046195391635,123.26362035863633,10.941054325837712,123.26359655403132,10.941078130442747,123.2632587633334,10.94149286701176,123.26313714191838,10.941639634136322,123.26311291821821,10.941673832301262,123.2631102360092,10.941716747645529",786036825,way,12,,,,,82845855,,,,48fc937457f24e578a4da3064bc07fa8,,,,,,,1,,2020-03-30T22:59:26,,,,L_M_A_P,,,,,hospital
10.30476193,123.947335,Tojong College Hospital,,,,hospital,Point,,,413986602,node,9,,,,,1378458,,,,964436451fc247fe9dfe7792f3d8bd7e,,,,,,,1,,2009-06-01T11:59:49,,,,maning,,,,,
13.42637763,121.195162,Barangay Health Center,,,,clinic,Point,,,1804661217,node,9,,,,,32931332,,,,e4ccb42ac03f432dac23ef9d473c92ad,,,,,,,2,,2015-07-28T12:37:36,,,,ianlopez1115,,,,,
7.02529378,125.4395559,Bayabas Health Center,,,,doctors,Point,,,1227540425,node,9,,,,,7731620,,,,cfe1760b19b7487a8b5411c070832a99,,,,,,,1,,2011-04-01T02:49:52,,,,docsam,,,,,
14.39656809,120.9725162,Santa Cruz - Lee,,,,dentist,Point,,,1186819146,node,9,,,,,18372734,,,,44e9d547b8c943bc9b3124bbb1cc987a,,,,,,,3,,2013-10-15T17:23:32,,,,pnorman_mechanical,,,,,
14.56131163,120.989282,Mercury Drug,,Manila,,pharmacy,Point,,,662711066,node,12,,,,,18343271,,,,4dc06a0728b5494f95baf5eb1e5e4ba5,,,,,,,2,,2013-10-14T04:53:23,,,,Rally,,,,,
13.93011996,121.4207071,Candelaria Municipal Hospital,Masin Norte,,,hospital,Point,,,324506520,node,15,,,,,66145482,,,,9aa232cbd4a64124a505ac56ee81ff39,,,,,,,4,,2019-01-09T01:10:35,,4323,,GOwin,,,,,
13.22669337,120.5943274,,,,government,,Point,,,7123677385,node,15,,blood_check,Mamburao Rural Health Unit,,79522325,,,,079e95afc18f4aa3955069a8b11af971,,,,,,,5,,2020-01-13T17:35:17,,,,GrabPHMikko,,,,,laboratory
14.52562693,121.0743969,,,,,clinic,Point,,,6166580747,node,6,,,,,65819751,,,,34eb05b667f740ca9f2f422d558aad7e,,,,,,,1,,2018-12-27T17:38:29,,,,mapbeks,,,,,
14.13110525,120.905771,Perea's Pharmacy,,,,pharmacy,Point,,,915274597,node,9,,,,,18372734,,,,06b1506f9d4e49d28faa12d40277db39,,,,,,,3,,2013-10-15T17:27:07,,,,pnorman_mechanical,,,,,
,,Botica Jada,,,,pharmacy,Polygon,,"123.44422296320215,13.029607337747223,123.44424986911139,13.029649666358239,123.44429789741656,13.029619072411663,123.44427233261189,13.029575235058076,123.44422296320215,13.029607337747223",391691798,way,9,,,,,36607886,,,,6364e6c5fb98413dbf03014387bde4ce,,,,,,,1,,2016-01-16T02:33:26,,,,Albayano,,,,,
6.923865794,122.0790548,Generika Drugstore,,,,pharmacy,Point,,,6209746225,node,9,,,,,66630131,,,,ca8620caeadd44de926ae32c53cfa924,,,,,,,2,,2019-01-25T12:24:23,,,,GOwin,,,,,
,,Camarines Norte Provincial Hospital,Bagasbas Road,"Daet, Camarines Norte",,hospital,Polygon,,"122.95630843997742,14.120750920020555,122.9564318215921,14.121099523373545,122.95643726982917,14.121380484767911,122.95654455818982,14.121775859140627,122.9567108551488,14.12216083995338,122.95734913707543,14.122015162476202,122.957622722395,14.122077523835827,122.95750478901738,14.12182782694029,122.95772464633762,14.121713497781002,122.95720974602568,14.120792578079318,122.95703808464867,14.120829039358142,122.95696834721429,14.12068855866093,122.9571507374273,14.120636590861267,122.95702735581261,14.120402484305629,122.95642117657508,14.120678165100998,122.95630843997742,14.120750920020555",240655375,way,25,,,Department of Health,,63856198,,,,a6beabccad0f4f5aa935aa0928d8c907,,,,,,,5,yes,2018-10-25T06:38:02,,4600,,danpedracio,,,,,
14.55851593,121.081936,The Generics Pharmacy,,,,pharmacy,Point,,,6507616350,node,15,,,,,70719702,,,,4359235ef2044fdb9756d554e099da1d,,,,,,,1,,2019-05-29T05:36:32,,,,biboPRC,,,,yes,pharmacy
10.31311139,123.9560267,Rose Pharmacy,,,,pharmacy,Point,,,4648475691,node,12,,,,,77372757,,,,a993ef869b98425db2c39259d78a173c,,,,,,,2,,2019-11-21T11:32:01,,,,wvdp,,,,,pharmacy
,,Pagamutan ng Dasmari?Òas (Dasmari?Òas City Hospital),,,,hospital,Polygon,,"120.96112605756446,14.323048823665573,120.96132697178348,14.323293239962112,120.96134708835115,14.323317631300341,120.96145119158854,14.323444365676323,120.96151774389972,14.323367335986177,120.96158605641057,14.323315535824548,120.96165923042531,14.323259377073299,120.96171354515786,14.323217551376473,120.96178546188708,14.323305477540742,120.96188688291551,14.32322618473674,120.9619666786337,14.323136833648903,120.96197497671784,14.323127529736382,120.96201604804338,14.32308142926891,120.96203297948779,14.323062234710648,120.9620464743519,14.323047398742034,120.9615240303271,14.322597961093862,120.96112605756446,14.323048823665573",-8541125,way,15,,,City Government of Dasmari?Òas,,,,,,c2047bf225e14d80bc844193fb8a965e,,,,,,,,yes,,,,,,yes,,,,
8.156147048,125.1272261,Bupharco,,,,pharmacy,Point,,,1865447041,node,9,,,,,12724428,,,,6dfa9bdd89544ca294ff97ee3b5d7873,,,,,,,1,,2012-08-14T09:22:27,,,,AYI,,,,,
14.07163582,121.3255322,,Arsenio Escudero,San Pablo,,dentist,Point,,,2457615282,node,21,,,,,79874907,,,,640c210e9d984b35a3809454e48a7c32,,,,,,,2,,2020-01-21T19:43:47,54,4000,,maxolasersquad,,,,,dentist
14.69049059,121.0865108,The Generics Pharmacy,,,,pharmacy,Point,,,6612883514,node,15,,,,,72230601,,,,e8a6b7de97ac4e07a5f0f73dea46fcbf,,,,,,,1,,2019-07-14T11:42:41,,,,jenjereren,,,,yes,pharmacy
16.42090483,120.5916332,Asia Nephrology Care,,,,clinic,Point,,,7190074164,node,9,,,,,80627019,,,,febd07cb20e9493386e9b924b129cc2a,,,,,,,1,,2020-02-06T07:59:31,,,,VMPanes,,,,,
14.36284752,121.0557143,Ordinario Dental Clinic,,,,dentist,Point,,,4437311392,node,9,,,,,42726801,,,,7e0b4c943ae24552b870e3418149e96e,,,,,,,1,,2016-10-08T05:30:12,,,,TagaSanPedroAko,,,,,
17.60919559,121.7256134,Valley Care Specialty Clinic,,,,clinic,Point,,,2550719637,node,9,,,,,19110531,,,,cdd0e57303ad403ba474b596f2e0419e,,,,,,,1,,2013-11-25T14:27:49,,,,docsam,,,,,
7.065707042,125.6057254,,,,,pharmacy,Point,,,1249570535,node,9,,,,,18964829,,,,c14f2da7cb9e499aa5276554e37d15ac,,,,,,,2,,2013-11-18T02:53:02,,,,smackcode,,,,The Generic Pharmacy,
11.11053884,125.0171242,,,,,dentist,Point,,,3476561410,node,6,,,,,41920357,,,,e5c8f438f903488f9f7a2c2a2402b6f0,,,,,,,2,,2016-09-05T04:01:43,,,,Totskie,,,,,
